type,bool > 0.5,max index,diff max and 1,slope to min,max val,slope to max,min index,diff one,diff two,diff three
Type A,1,0,0.0,-0.007277777777777778,0.78090000000000004,0,99,-0.71820000000000006,0.21769999999999998,-0.21999999999999997
incorrect predictions
prediction,type,bool > 0.5,max index,diff max and 1,slope to min,max val,slope to max,min index,diff one,diff two,diff three,entry #
Neither,Type B,1,108,0.77593999999999996,0.011197112499999998,0.99467099999999997,0.0071846296296296294,28,-0.119829,0.89576899999999993,-0.21955199999999997,13
Type A,Neither,1,0,0.0,-0.0044686370967741938,0.69122099999999997,0,124,-0.0083179999999999366,0.0079089999999999439,-0.0070500000000000007,26
Type B,Type A,1,50,0.28395400000000004,-0.0094608108108108109,0.90989100000000001,0.0056790800000000004,124,-0.012693999999999983,0.29664800000000002,-0.70009999999999994,31
Type A,Neither,1,0,0.0,-0.012287916666666667,0.56894100000000003,0,36,-0.44236500000000001,0.23580300000000001,-0.039285999999999988,42
Type A,Neither,1,0,0.0,-0.0090809375000000005,0.52573800000000004,0,48,-0.43588500000000002,0.0063649999999999957,-0.0018529999999999935,45
Type A,Neither,1,63,0.040630999999999973,-0.0161385,0.827816,0.00064493650793650745,115,-0.20967000000000002,0.250301,-0.839202,76
Type B,Neither,1,72,0.410385,-0.013898645833333334,0.85797699999999999,0.0056997916666666664,120,-0.076090999999999964,0.45510899999999993,-0.00047199999999991693,80
Type B,Neither,1,28,0.13585499999999995,-0.019528155555555555,0.86063999999999996,0.0048519642857142841,73,0.13585499999999995,-0.87876699999999996,0.045415999999999998,81
Type B,Type A,1,49,0.17379100000000003,-0.011481213333333334,0.90079200000000004,0.0035467551020408167,124,-0.014778999999999987,0.18857000000000002,-0.86109100000000005,141
Type B,Type A,1,29,0.15708900000000003,-0.010496469696969697,0.79865600000000003,0.0054168620689655188,95,0.15708900000000003,-0.68351400000000007,0.0029200000000000059,217
Type B,Type A,1,32,0.17792399999999997,-0.01120906,0.77820999999999996,0.0055601249999999991,82,0.13119800000000004,-0.0011100000000000554,0.0064040000000000763,218
Type B,Type A,1,39,0.11879999999999991,-0.018512116279069766,0.87667799999999996,0.0030461538461538438,82,0.11879999999999991,-0.79602099999999998,0.11448999999999998,219
Type B,Type A,1,45,0.12198699999999996,-0.010225987179487179,0.89121600000000001,0.0027108222222222214,123,-0.01771900000000004,0.0026809999999999334,-0.0048909999999999787,220
Type B,Type A,1,44,0.23455000000000004,-0.011809961538461538,0.98638000000000003,0.0053306818181818186,122,0.23455000000000004,-0.83279500000000006,0.00012000000000000899,221
Type A,Type B,1,49,0.080879999999999952,-0.012173293333333333,0.97394199999999997,0.0016506122448979581,124,0.0017359999999999598,-0.0062389999999999946,0.018584000000000045,258
Neither,Type B,1,106,0.61620000000000008,0.0070382022471910119,0.99580000000000002,0.005813207547169812,17,0.024500000000000022,-0.034700000000000009,0.5141,287
Neither,Type B,1,106,0.6169,0.0070460674157303369,0.99650000000000005,0.0058198113207547173,17,0.024500000000000022,-0.034700000000000009,0.50909999999999989,288
Type A,Neither,1,27,0.015800000000000036,-0.0051731958762886599,0.51880000000000004,0.00058518518518518652,124,-0.0073000000000000287,0.0014000000000000123,-0.019999999999999962,300
Type A,Neither,1,0,0.0,-0.0053467532467532473,0.52400000000000002,0,77,-0.35270000000000001,0.022400000000000003,-0.048500000000000015,301
Type A,Neither,1,25,0.056900000000000062,-0.0062228915662650612,0.51870000000000005,0.0022760000000000024,108,-0.059499999999999997,0.11640000000000006,-0.51650000000000007,307
Type A,Neither,1,0,0.0,-0.0092571428571428579,0.59440000000000004,0,56,-0.46140000000000003,0.00029999999999999472,-0.0014000000000000123,308
Type A,Type B,1,20,0.033299999999999996,-0.0096836734693877546,0.98099999999999998,0.0016649999999999998,118,0.032599999999999962,-0.94529999999999992,0.00059999999999999637,328
Type A,Type B,1,26,0.041799999999999948,-0.010798717948717949,0.99199999999999999,0.0016076923076923056,104,0.041799999999999948,-0.82099999999999995,9.9999999999988987e-05,329
Type A,Type B,1,26,0.041799999999999948,-0.010096511627906977,0.99199999999999999,0.0016076923076923056,112,0.041799999999999948,-0.85949999999999993,9.9999999999988987e-05,330
Type A,Type B,1,0,0.0,-0.0070459677419354829,0.90449999999999997,0,124,-0.44939999999999997,-0.42430000000000001,343
Type A,Neither,1,0,0.0,-0.0059893617021276602,0.63680000000000003,0,94,-0.52500000000000002,0.00010000000000000286,-0.0011000000000000038,361
Type A,Type B,1,21,0.03510000000000002,-0.0077737864077669899,0.94889999999999997,0.0016714285714285724,124,0.02410000000000001,-0.0033999999999999586,0.014399999999999968,366
Neither,Type B,1,106,0.61890000000000001,0.0070685393258426961,0.99850000000000005,0.005838679245283019,17,0.024500000000000022,-0.034700000000000009,0.47700000000000004,375
Neither,Type B,1,124,0.78150000000000008,0.0063024193548387106,0.90900000000000003,0.0063024193548387106,0,0.21910000000000002,-0.0038000000000000256,0.51149999999999995,380
